"error_x","error_y"
104.794,13.89713807,
104.794,13.86382618,
104.794,13.84976953,
104.844,13.85472543,
104.844,13.9097462,
104.844,13.93508438,
104.844,14.32677566,
104.881,14.33244213,
104.881,14.38608509,
104.894,14.29408153,
104.894,13.26845281,
104.911,13.27570881,
104.911,13.38499875,
104.911,13.45093946,
104.911,14.36942241,
104.924,14.36942241,
104.924,14.36942241,
104.924,14.3939847,
104.924,14.72436214,
104.961,14.72974088,
104.961,14.78480001,
104.991,14.75172997,
104.991,14.523672,
105.014,14.52876846,
105.014,14.58262732,
105.014,14.60509496,
105.014,14.92031411,
105.044,14.92560199,
105.044,14.98073176,
105.044,14.91481497,
105.044,14.11699844,
105.071,14.1255884,
105.071,14.23496544,
105.074,14.28438762,
105.074,14.9497278,
105.111,14.9497278,
105.111,14.9497278,
105.111,14.94773604,
105.111,15.04847924,
105.134,15.05380521,
105.134,15.10772504,
105.134,15.10675622,
105.134,15.0331539,
105.174,15.04384215,
105.174,15.1530031,
105.174,15.12442178,
105.174,14.91037833,
105.211,14.91037833,
105.211,14.91037833,
105.211,14.93107638,
105.211,15.29440747,
105.244,15.29952884,
105.244,15.35482831,
105.244,15.30884303,
105.244,14.84029459,
105.284,14.84487997,
105.284,14.89900888,
105.284,14.92036775,
105.284,15.39214929,
105.314,15.40201203,
105.314,15.51148757,
105.314,15.53655792,
105.314,16.07732792,
105.331,16.07732792,
105.331,16.07732792,
105.331,16.07253719,
105.331,16.03968997,
105.374,16.04482256,
105.374,16.10019668,
105.374,16.10209059,
105.374,16.29703948,
105.411,16.3024631,
105.411,16.35652758,
105.411,16.30599992,
105.411,15.50894824,
105.444,15.51344873,
105.444,15.56897213,
105.444,15.54190424,
105.444,15.42061306,
105.484,15.42480625,
105.484,15.47910338,
105.484,15.39843554,
105.484,14.12053098,
105.484,14.12152982,
105.484,14.17745201,
105.484,14.18493218,
105.484,14.72585842,
105.551,14.72756331,
105.551,14.78214093,
105.551,14.77667448,
105.551,14.64047503,
105.584,14.64184032,
105.584,14.69777681,
105.584,14.69420725,
105.584,14.63176802,
105.601,14.63300803,
105.601,14.68763962,
105.601,14.68179078,
105.601,13.86275346,
105.624,13.86219775,
105.624,13.91819607,
105.624,13.91922145,
105.624,13.86289996,
105.684,13.86223824,
105.684,13.91692011,
105.684,13.91613662,
105.684,14.36584083,
105.704,14.36550428,
105.704,14.42153286,
105.721,14.42459228,
105.721,14.12071385,
105.724,14.11986943,
105.724,14.17457347,
105.724,14.17200058,
105.724,14.81796901,
105.754,14.81788269,
105.754,14.873938,
105.754,14.87436237,
105.754,15.21256267,
105.804,15.21231589,
105.804,15.26705431,
105.804,15.2673585,
105.804,15.24615916,
105.854,15.24590286,
105.854,15.30198088,
105.854,15.31141047,
105.854,14.42431019,
105.884,14.42284732,
105.884,14.47757611,
105.884,14.50893323,
105.884,13.99832875,
105.901,13.99542175,
105.901,14.05136812,
105.901,14.05124629,
105.901,14.10252833,
105.951,14.09962061,
105.951,14.15426724,
105.951,14.15129735,
105.951,14.69547009,
105.984,14.69302568,
105.984,14.74903801,
105.984,14.78222305,
105.984,13.87864482,
106.011,13.87479009,
106.011,13.92935015,
106.011,13.95342055,
106.011,13.71822108,
106.031,13.71395572,
106.031,13.76975797,
106.064,13.78963583,
106.064,14.10957956,
106.081,14.10485262,
106.081,14.1593054,
106.081,14.16052468,
106.081,14.34530309,
106.114,14.34094888,
106.114,14.39675335,
106.114,14.37926333,
106.114,14.83912934,
106.211,14.82804172,
106.211,14.99325385,
106.211,15.0449132,
106.211,14.24602885,
106.211,14.24602885,
106.211,14.24602885,
106.214,14.24470599,
106.214,14.28311795,
106.214,14.28311795,
106.214,14.28311795,
106.214,14.37529062,
106.214,13.47678824,
106.254,13.46993014,
106.254,13.52522947,
106.254,13.4927902,
106.254,13.90304666,
106.281,13.89673921,
106.281,13.95094393,
106.281,13.9310127,
106.281,14.38807845,
106.314,14.38272744,
106.314,14.43839221,
106.314,14.43185992,
106.314,14.82850504,
106.341,14.82329538,
106.341,14.87772724,
106.344,14.89496472,
106.344,14.65515504,
106.381,14.64989386,
106.381,14.7055894,
106.384,14.72096998,
106.384,14.73869386,
106.384,14.73869386,
106.384,14.73869386,
106.384,14.73869386,
106.384,14.73869386,
106.384,14.72769906,
106.384,14.83777661,
106.384,14.82410404,
106.384,15.45705671,
106.461,15.45211181,
106.461,15.50661325,
106.461,15.52840322,
106.461,15.26181434,
106.514,15.25671051,
106.514,15.31245985,
106.514,15.37435039,
106.514,14.63455328,
106.514,14.63455328,
106.514,14.63455328,
106.514,14.63890195,
106.514,14.67550879,
106.564,14.66881368,
106.564,14.72297933,
106.564,14.75972745,
106.564,14.21471166,
106.621,14.20765637,
106.621,14.26295912,
106.621,14.29674648,
106.621,14.28025177,
106.671,14.26519746,
106.671,14.37438932,
106.671,14.37060748,
106.671,14.77478904,
106.671,14.76755794,
106.671,14.8216145,
106.671,14.75176367,
106.671,16.49080058,
106.724,16.48570148,
106.724,16.54148008,
106.724,16.59800726,
106.724,15.34380942,
106.754,15.33713376,
106.754,15.39133122,
106.754,15.41067129,
106.754,15.33271929,
106.784,15.32616577,
106.784,15.38162593,
106.784,15.37583703,
106.784,15.84682291,
106.811,15.84035532,
106.811,15.89460744,
106.811,15.91540211,
106.811,16.1833839,
106.844,16.17653598,
106.844,16.22939614,
106.851,16.27229568,
106.851,16.20871947,
106.864,16.20871947,
106.864,16.20871947,
106.864,16.23325951,
106.864,15.86296825,
106.914,15.85472949,
106.914,15.90592307,
106.914,15.95547226,
106.914,15.6919804,
106.954,15.68270945,
106.954,15.73226007,
106.954,15.7309209,
106.954,16.15986839,
106.981,16.15068468,
106.981,16.19878499,
106.981,16.20369952,
106.981,15.75705808,
107.001,15.7375433,
107.001,15.82888938,
107.001,15.80108406,
107.001,16.45382144,
107.034,16.45382144,
107.034,16.45382144,
107.034,16.44447011,
107.034,16.93663267,
107.074,16.92798154,
107.074,16.97134904,
107.074,17.01066402,
107.074,16.3633132,
107.114,16.35352949,
107.114,16.39500997,
107.121,16.36119958,
107.121,16.52005407,
107.131,16.51092531,
107.131,16.55071726,
107.131,16.56307857,
107.131,16.32707992,
107.174,16.317553,
107.174,16.35546681,
107.174,16.35594053,
107.174,17.02636337,
107.214,17.00804166,
107.214,17.07828232,
107.214,17.14141503,
107.214,16.47041242,
107.254,16.47041242,
107.254,16.47041242,
107.254,16.46860503,
107.254,16.91418372,
107.301,16.89319877,
107.301,16.95532944,
107.301,17.00886887,
107.301,16.92984829,
107.321,16.92984829,
107.321,16.92984829,
107.321,16.91415663,
107.321,16.66891101,
107.351,16.65753557,
107.351,16.68547863,
107.351,16.68380501,
107.351,17.69828686,
107.364,17.69828686,
107.364,17.69828686,
107.364,17.72461995,
107.364,16.96447052,
107.414,16.94129528,
107.414,16.99133664,
107.414,17.03258121,
107.414,16.61429321,
107.454,16.60176906,
107.454,16.6238844,
107.454,16.65003155,
107.454,16.85808091,
107.474,16.84535145,
107.474,16.86557498,
107.474,16.88499923,
107.474,16.99018873,
107.491,16.97732341,
107.491,16.99578226,
107.491,17.00127269,
107.491,17.85549761,
107.551,17.84330092,
107.551,17.85999976,
107.551,17.89818465,
107.551,16.95360116,
107.571,16.9401412,
107.571,16.95511659,
107.571,16.99479532,
107.571,17.02015192,
107.611,17.00617569,
107.611,17.01942731,
107.611,17.05352141,
107.611,16.79918063,
107.641,16.78458114,
107.641,16.79624715,
107.641,16.82108961,
107.641,16.50066065,
107.684,16.48554761,
107.684,16.49558899,
107.684,16.49606482,
107.684,17.0461066,
107.711,17.03168934,
107.711,17.04029072,
107.711,17.06127826,
107.711,17.33945897,
107.754,17.32512869,
107.754,17.33221166,
107.754,17.38499602,
107.754,17.83914947,
107.784,17.8245244,
107.784,17.83023248,
107.784,17.87174771,
107.784,16.95789082,
107.804,16.9419924,
107.804,16.94624839,
107.804,16.96545416,
107.804,17.2901081,
107.851,17.27444406,
107.851,17.27743284,
107.851,17.30398759,
107.851,17.19629693,
107.891,17.18035178,
107.891,17.18199346,
107.891,17.28409451,
107.891,17.83907702,
107.921,17.82236623,
107.921,17.82282653,
107.921,17.85197779,
107.921,17.32139524,
107.944,17.30398893,
107.944,17.30319018,
107.944,17.33445113,
107.944,17.17789648,
107.971,17.16013885,
107.971,17.15825488,
107.971,17.18644499,
107.971,17.37559715,
108.014,17.35789911,
108.014,17.35483329,
108.014,17.4365502,
108.014,18.17731184,
108.054,18.15951898,
108.054,18.15545018,
108.054,18.18837028,
108.054,17.86560175,
108.094,17.84730325,
108.094,17.8421352,
108.094,17.81611171,
108.094,18.18515524,
108.114,18.16781805,
108.114,18.16170157,
108.114,18.18759765,
108.114,17.9151895,
108.144,17.89749431,
108.144,17.8903425,
108.144,17.93163027,
108.144,17.74667435,
108.144,17.74667435,
108.144,17.74667435,
108.144,17.75547853,
108.144,18.0834553,
108.211,18.04781204,
108.211,18.03082269,
108.214,18.11325263,
108.214,17.31438767,
108.231,17.31438767,
108.231,17.31438767,
108.231,17.33959129,
108.231,17.67450601,
108.261,17.65521901,
108.261,17.64551899,
108.261,17.73446208,
108.261,18.13789634,
108.311,18.11827,
108.311,18.1076694,
108.311,18.07172076,
108.311,18.73802719,
108.331,18.71975257,
108.331,18.70837331,
108.331,18.74912847,
108.331,18.48205229,
108.351,18.48205229,
108.351,18.48205229,
108.351,18.48205229,
108.351,18.48205229,
108.381,18.46327624,
108.381,18.45105563,
108.381,18.50658105,
108.381,18.46902334,
108.444,18.43086257,
108.444,18.40433017,
108.444,18.44816263,
108.444,18.67896772,
108.451,18.67896772,
108.451,18.67896772,
108.451,18.71286456,
108.451,18.93333894,
108.511,18.89533767,
108.511,18.8660284,
108.511,18.86413463,
108.511,18.04075408,
108.544,18.02127931,
108.544,18.0057476,
108.544,18.02608529,
108.544,17.3770063,
108.581,17.35683492,
108.581,17.34063068,
108.581,17.39885462,
108.581,17.7161881,
108.621,17.69598967,
108.621,17.67931096,
108.621,17.80275631,
108.621,18.0812745,
108.654,18.06036518,
108.654,18.04306317,
108.654,18.03439539,
108.654,18.30532115,
108.674,18.26503234,
108.674,18.22876075,
108.674,18.27391219,
108.674,18.08755778,
108.711,18.08755778,
108.711,18.08755778,
108.711,18.09203219,
108.711,18.46408155,
108.741,18.44397041,
108.741,18.425133,
108.741,18.45671438,
108.741,18.33753683,
108.781,18.31722055,
108.781,18.29777895,
108.781,18.3135653,
108.781,17.44917254,
108.801,17.42791155,
108.801,17.40823762,
108.801,17.44960444,
108.801,17.8803493,
108.841,17.85944947,
108.841,17.83914071,
108.841,17.87506542,
108.841,18.28468836,
108.874,18.26412229,
108.874,18.24348496,
108.874,18.25758607,
108.874,17.86894739,
108.904,17.84774769,
108.904,17.82923995,
108.904,17.85338648,
108.904,17.64010359,
108.944,17.59671476,
108.944,17.56604943,
108.944,17.63398371,
108.944,17.67767376,
108.984,17.67767376,
108.984,17.67767376,
108.984,17.71733132,
108.984,17.6237656,
109.021,17.60097133,
109.021,17.58890416,
109.021,17.62268274,
109.021,17.4127568,
109.041,17.3894261,
109.041,17.37952369,
109.041,17.40144482,
109.041,17.66046754,
109.081,17.63737111,
109.081,17.62960168,
109.104,17.70174461,
109.104,18.69128962,
109.134,18.66887874,
109.134,18.66324712,
109.144,18.71678855,
109.144,18.70688711,
109.144,18.68410325,
109.144,18.68065513,
109.171,18.62600889,
109.171,17.0557968,
109.174,17.03170507,
109.174,17.03044383,
109.174,17.10572843,
109.174,17.68098539,
109.211,17.65719653,
109.211,17.65810026,
109.211,17.71734499,
109.211,17.84104972,
109.234,17.81711661,
109.234,17.82012592,
109.234,17.89197932,
109.234,18.41142082,
109.274,18.38778182,
109.274,18.39281612,
109.274,18.58148986,
109.274,19.47132492,
109.314,19.44745065,
109.314,19.4544362,
109.314,19.41800537,
109.314,18.05066254,
109.334,18.02564409,
109.334,18.03443557,
109.334,18.10627374,
109.334,18.37568247,
109.341,18.37568247,
109.341,18.37568247,
109.341,18.39709828,
109.341,18.57612547,
109.391,18.55126741,
109.391,18.56186742,
109.391,18.7460517,
109.391,19.27761034,
109.451,19.25233351,
109.451,19.26460988,
109.451,19.33906104,
109.451,19.15180256,
109.474,19.12605971,
109.474,19.13994409,
109.484,19.11216624,
109.484,18.5012315,
109.501,18.44962227,
109.501,18.4820301,
109.501,18.54699733,
109.501,18.70425601,
109.541,18.67878259,
109.541,18.69719419,
109.541,18.69092749,
109.541,17.93556919,
109.584,17.90949436,
109.584,17.92920157,
109.584,18.04172494,
109.584,18.31209327,
109.604,18.2860151,
109.604,18.30701368,
109.604,18.40203223,
109.604,18.9383948,
109.641,18.9383948,
109.641,18.9383948,
109.641,19.01580931,
109.641,19.43668512,
109.684,19.38600085,
109.684,19.43196614,
109.684,19.30597465,
109.684,18.02045925,
109.694,17.99493739,
109.694,18.0196054,
109.694,18.13942743,
109.694,18.66832031,
109.751,18.64314418,
109.751,18.66894941,
109.751,18.66644518,
109.751,18.56794825,
109.774,18.56794825,
109.774,18.56794825,
109.811,18.77221011,
109.811,18.97035479,
109.811,18.9189191,
109.811,18.97338138,
109.811,18.97338138,
109.811,18.97338138,
109.854,18.94832723,
109.854,18.97711138,
109.854,19.02532194,
109.854,18.75369742,
109.861,18.75369742,
109.861,18.75369742,
109.861,18.81773504,
109.861,19.09214835,
109.921,19.04191203,
109.921,19.10209529,
109.924,19.06826871,
109.924,18.70071134,
109.934,18.67597135,
109.934,18.7073515,
109.934,18.68915393,
109.934,18.13557223,
109.984,18.11062814,
109.984,18.14272119,
109.984,18.20686273,
109.984,18.09456097,
109.984,18.09456097,
109.984,18.09456097,
109.984,18.08007496,
109.984,18.06940986,
110.054,18.01981572,
110.054,18.08625299,
110.054,18.17790299,
110.054,18.15092995,
110.074,18.12621286,
110.074,18.16040497,
110.074,18.05686829,
110.074,17.32077813,
110.094,17.32077813,
110.094,17.32077813,
110.094,17.40962326,
110.094,17.76009157,
110.161,17.71102803,
110.161,17.78141805,
110.161,17.8584013,
110.161,17.66169528,
110.174,17.66169528,
110.174,17.66169528,
110.174,17.70613403,
110.174,17.67181137,
110.191,17.64692618,
110.191,17.68280179,
110.191,17.77234921,
110.191,18.05245037,
110.241,18.02787953,
110.241,18.06437377,
110.241,18.19017949,
110.241,17.93396166,
110.281,17.90879107,
110.281,17.94554646,
110.281,18.02051455,
110.281,18.10891127,
110.314,18.08388683,
110.314,18.12114105,
110.314,17.92959455,
110.314,17.0428579,
110.354,16.99342734,
110.354,17.0695587,
110.354,17.25111495,
110.354,17.59797838,
110.414,17.57347453,
110.414,17.61218688,
110.414,17.60167763,
110.414,17.20531547,
110.414,17.20531547,
110.414,17.20531547,
110.431,17.39325533,
110.431,17.7632972,
110.454,17.73831629,
110.454,17.77715279,
110.454,17.71144686,
110.454,17.26659509,
110.474,17.2416776,
110.474,17.28089377,
110.474,17.44604304,
110.474,17.82741262,
110.474,17.80266181,
110.474,17.84225999,
110.474,17.74329943,
110.474,17.46351996,
110.541,17.43920602,
110.541,17.47933759,
110.541,17.51494524,
110.541,17.3997983,
110.581,17.37551332,
110.581,17.41592967,
110.581,17.452772,
110.581,17.29466681,
110.621,17.27036266,
110.621,17.31105042,
110.621,17.3104764,
110.621,17.03116435,
110.631,17.00680967,
110.631,17.04770565,
110.631,17.26410609,
110.631,17.29317301,
110.661,17.26830713,
110.661,17.30915915,
110.661,17.34519677,
110.661,17.23240666,
110.741,17.18301775,
110.741,17.26562303,
110.741,17.37746093,
110.741,17.5996727,
110.741,17.5996727,
110.741,17.5996727,
110.741,17.70143269,
110.741,18.00174964,
110.741,18.00174964,
110.741,18.00174964,
110.741,17.82569497,
110.741,17.10869235,
110.821,17.05982606,
110.821,17.14349562,
110.831,17.07150449,
110.831,16.19300193,
110.854,16.19300193,
110.854,16.19300193,
110.854,16.31236014,
110.854,16.63492907,
110.874,16.61004396,
110.874,16.65178513,
110.881,16.77224825,
110.881,16.95262223,
110.894,16.92789018,
110.894,16.9698904,
110.894,17.10313475,
110.894,17.35979776,
110.951,17.30990899,
110.951,17.39319022,
110.951,17.19402038,
110.951,16.43412785,
110.984,16.40954984,
110.984,16.45177749,
110.984,16.36503314,
110.984,15.85420274,
111.004,15.82845498,
111.004,15.86914114,
111.004,16.037837,
111.004,16.30714853,
111.044,16.28047552,
111.044,16.31971927,
111.044,16.53849222,
111.044,16.91884489,
111.044,16.91884489,
111.044,16.91884489,
111.044,16.9831597,
111.044,17.1399249,
111.154,17.05516892,
111.154,17.1643751,
111.154,16.80767774,
111.154,15.10104184,
111.154,15.10104184,
111.154,15.10104184,
111.154,15.10104184,
111.154,15.10104184,
111.174,15.0702484,
111.174,15.10299797,
111.174,15.40814085,
111.174,16.17704479,
111.201,16.14592401,
111.201,16.17725223,
111.201,16.28771106,
111.201,16.2309608,
111.234,16.19875272,
111.234,16.22828112,
111.234,16.27025902,
111.234,16.18098339,
111.274,16.14796004,
111.274,16.17576598,
111.274,15.95901758,
111.274,15.15326547,
111.311,15.1191583,
111.311,15.14511269,
111.311,15.72417535,
111.311,16.53621632,
111.311,16.53621632,
111.311,16.53621632,
111.311,16.53621632,
111.311,16.53621632,
111.381,16.50097684,
111.381,16.52503839,
111.381,16.42822796,
111.381,15.79345083,
111.411,15.71996739,
111.411,15.76255113,
111.411,16.00009947,
111.411,16.21222978,
111.444,16.13658468,
111.444,16.1720719,
111.444,16.83973302,
111.444,17.87961456,
111.444,17.87961456,
111.444,17.87961456,
111.444,17.87961456,
111.444,17.87961456,
111.444,17.87961456,
111.444,17.87961456,
111.444,17.87961456,
111.444,17.87961456,
111.524,17.87961456,
111.524,17.87961456,
111.524,18.15462364,
111.524,18.63872698,
111.581,18.52257296,
111.581,18.56235159,
111.584,17.66504322,
111.584,15.2005819,
111.621,15.16024841,
111.621,15.16968061,
111.621,15.14232598,
111.621,14.91459992,
111.641,14.87377872,
111.641,14.8813566,
111.641,15.3502882,
111.641,16.15410931,
111.674,16.11337902,
111.674,16.11915006,
111.674,16.67284294,
111.674,17.45852158,
111.724,17.41750149,
111.724,17.42142244,
111.724,17.74199762,
111.724,18.14001742,
111.724,18.14001742,
111.724,18.14001742,
111.724,18.14757437,
111.724,18.160103,
111.801,18.118843,
111.801,18.12091848,
111.841,17.89709809,
111.841,16.98731718,
111.841,16.90274978,
111.841,16.90140261,
111.841,16.90140261,
111.841,16.90140261,
111.844,16.90140261,
111.844,16.90140261,
111.844,16.90140261,
111.844,16.90140261,
111.884,16.85944316,
111.884,16.85604129,
111.884,16.60561486,
111.884,15.91178891,
111.911,15.86937647,
111.911,15.8642054,
111.911,15.93252972,
111.911,15.96212824,
111.931,15.91984039,
111.931,15.91288207,
111.931,16.22704776,
111.931,16.53844962,
112.004,16.45419892,
112.004,16.43498036,
112.004,16.99639683,
112.004,17.65978991,
112.024,17.61791433,
112.024,17.60571607,
112.024,17.70653922,
112.024,17.70139225,
112.041,17.70139225,
112.041,17.70139225,
112.041,17.9034361,
112.041,18.1830557,
112.084,18.14126928,
112.084,18.12739825,
112.084,17.53337991,
112.084,16.49258637,
112.114,16.45099962,
112.114,16.43547158,
112.114,16.32183181,
112.114,16.01603101,
112.161,15.97465881,
112.161,15.95751644,
112.161,16.28479526,
112.161,16.65704794,
112.181,16.61609768,
112.181,16.59732654,
112.181,16.50599566,
112.181,16.24063166,
112.214,16.19999839,
112.214,16.17968114,
112.214,16.10367857,
112.214,15.84771962,
112.251,15.80740504,
112.251,15.78560186,
112.251,15.74944931,
112.251,15.65814429,
112.291,15.61846532,
112.291,15.59510458,
112.291,15.50449917,
112.291,15.28608742,
112.321,15.24694549,
112.321,15.22212613,
112.321,15.30071957,
112.321,15.30148285,
112.371,15.22526655,
112.371,15.17124302,
112.371,15.34778368,
112.371,15.42647903,
112.384,15.42647903,
112.384,15.42647903,
112.384,15.42647903,
112.384,15.42647903,
112.411,15.38931835,
112.411,15.36033242,
112.411,15.2413805,
112.411,14.94562539,
112.431,14.90905372,
112.431,14.8788783,
112.431,14.93499724,
112.431,14.91612317,
112.494,14.84562458,
112.494,14.78141745,
112.511,14.46328893,
112.511,13.97571473,
112.511,13.97571473,
112.511,13.97571473,
112.511,13.78732499,
112.511,13.53206995,
112.544,13.49803666,
112.544,13.4642781,
112.544,13.58198994,
112.544,13.64023621,
112.571,13.60711253,
112.571,13.57228875,
112.571,13.88643327,
112.571,14.20814472,
112.591,14.17609254,
112.591,14.14014517,
112.591,14.56493216,
112.591,15.01625724,
112.664,14.98534195,
112.664,14.94829036,
112.664,14.55260528,
112.664,13.96623682,
112.674,13.93624676,
112.674,13.89842397,
112.674,13.78951379,
112.674,13.66165941,
112.694,13.63288845,
112.694,13.59406513,
112.694,13.96642643,
112.694,14.31323052,
112.744,14.28564132,
112.744,14.24596243,
112.744,14.36338933,
112.744,14.46430339,
112.784,14.43797308,
112.784,14.39744078,
112.784,14.0629736,
112.784,13.5908933,
112.821,13.56568994,
112.821,13.52462518,
112.821,14.27174577,
112.821,15.03667246,
112.844,15.01290658,
112.844,14.97092885,
112.844,15.32546162,
112.844,15.63546141,
112.881,15.6130255,
112.881,15.57042512,
112.881,15.83068519,
112.881,16.05537471,
112.921,16.03432037,
112.921,15.99112551,
112.921,16.20723253,
112.921,16.36812776,
112.924,16.34846632,
112.924,16.30478486,
112.924,16.16407567,
112.924,15.95852582,
112.954,15.93725569,
112.954,15.89451004,
112.954,15.99641831,
112.954,16.02961771,
112.994,16.02961771,
112.994,16.02961771,
112.994,16.42411566,
112.994,16.80944223,
113.064,16.77106674,
113.064,16.68405532,
113.064,16.84732957,
113.064,16.94024553,
113.064,16.94024553,
113.064,16.94024553,
113.064,16.94024553,
113.064,16.94024553,
113.114,16.90710127,
113.114,16.81866057,
113.114,16.69484933,
113.114,16.60577495,
113.114,16.60577495,
113.114,16.60577495,
113.114,16.41949231,
113.114,16.17051668,
113.184,16.14240994,
113.184,16.05304749,
113.184,15.71019395,
113.184,15.32342364,
113.214,15.31120132,
113.214,15.26646545,
113.214,15.34675975,
113.214,15.44417635,
113.231,15.43306453,
113.231,15.38810103,
113.234,16.05555436,
113.234,16.59018618,
113.244,16.58035759,
113.244,16.53528829,
113.291,16.02669783,
113.291,15.55078275,
113.314,15.54195254,
113.314,15.49696122,
113.321,15.61011845,
113.321,15.69881951,
113.344,15.69881951,
113.344,15.69881951,
113.344,15.90440273,
113.344,16.10299743,
113.394,16.08881958,
113.394,15.99852401,
113.394,15.86590489,
113.394,15.78292208,
113.404,15.77750105,
113.404,15.73229272,
113.404,16.05114329,
113.404,16.35881811,
113.424,16.35429239,
113.424,16.30895817,
113.424,16.45293872,
113.424,16.53881333,
113.484,16.53542375,
113.484,16.49025397,
113.484,16.50030347,
113.484,16.44425693,
113.504,16.44166897,
113.504,16.39682894,
113.504,16.537905,
113.504,16.64081225,
113.544,16.6393292,
113.544,16.59462063,
113.544,17.17682674,
113.544,17.64899108,
113.584,17.64825887,
113.584,17.60354187,
113.584,17.27314919,
113.584,16.9487951,
113.664,16.95014117,
113.664,16.86166533,
113.664,18.02489283,
113.664,18.79274526,
113.664,18.79274526,
113.664,18.79274526,
113.664,18.79274526,
113.664,18.79274526,
113.664,18.79274526,
113.664,18.79274526,
113.664,18.79274526,
113.664,18.79274526,
113.721,18.79479485,
113.721,18.7509203,
113.721,18.87810252,
113.721,18.98727114,
113.744,18.98994085,
113.744,18.94617663,
113.744,18.3908028,
113.744,17.89419102,
113.774,17.90211038,
113.774,17.81585764,
113.774,18.62192641,
113.774,19.14734822,
113.774,19.14734822,
113.774,19.14734822,
113.774,19.14734822,
113.774,19.14734822,
113.844,19.1525619,
113.844,19.10974963,
113.861,18.81629349,
113.861,18.73486814,
113.874,18.74054852,
113.874,18.69754034,
113.874,18.55192755,
113.874,18.3788966,
113.894,18.38553673,
113.894,18.34303655,
113.894,18.53482997,
113.894,18.62778117,
113.951,18.6348759,
113.951,18.59269551,
113.951,19.23967237,
113.951,19.67456639,
113.984,19.69092292,
113.984,19.60710153,
113.984,19.7831851,
113.984,19.91694893,
114.011,19.91694893,
114.011,19.91694893,
114.011,19.70812631,
114.011,19.54680416,
114.064,19.56565266,
114.064,19.48282683,
114.064,19.91443361,
114.064,20.12611715,
114.064,20.12611715,
114.064,20.12611715,
114.064,19.65175644,
114.064,19.32267155,
114.114,19.33318618,
114.114,19.29244659,
114.114,19.74015062,
114.114,20.06083305,
114.121,20.06083305,
114.121,20.06083305,
114.121,20.34299246,
114.121,20.47807944,
114.174,20.48885193,
114.174,20.44821586,
114.174,20.2424696,
114.174,20.0648039,
114.214,20.08832283,
114.214,20.00824479,
114.214,20.0201693,
114.214,20.11282954,
114.214,20.12550458,
114.214,20.08556123,
114.254,20.60948507,
114.254,20.87740263,
114.284,20.8902559,
114.284,20.85058339,
114.284,20.52449761,
114.284,20.27626679,
114.314,20.29000048,
114.314,20.25086248,
114.314,20.26874486,
114.314,20.30228689,
114.321,20.31611295,
114.321,20.27707044,
114.341,20.31484081,
114.341,20.2779374,
114.384,20.29264057,
114.384,20.25412734,
114.384,20.51641032,
114.384,20.72253142,
114.401,20.7372396,
114.401,20.69864975,
114.401,20.80628055,
114.401,20.818286,
114.444,20.83386114,
114.444,20.79575756,
114.444,20.68175354,
114.444,20.58209917,
114.504,20.59770497,
114.504,20.55990517,
114.504,20.82680375,
114.504,21.02947722,
114.521,21.04586792,
114.521,21.00815805,
114.521,20.98932041,
114.521,20.99936551,
114.544,21.01568646,
114.544,20.97804996,
114.544,21.18288628,
114.544,21.29293411,
114.571,21.29293411,
114.571,21.29293411,
114.571,21.32169444,
114.571,21.26981634,
114.624,21.287026,
114.624,21.24993847,
114.624,21.12238159,
114.624,21.00317709,
114.644,21.03829263,
114.644,20.96517439,
114.644,21.01575467,
114.644,21.18090948,
114.674,21.19862563,
114.674,21.16182874,
114.674,22.59271131,
114.674,23.32848938,
114.704,23.34700518,
114.704,23.31030106,
114.704,23.63658912,
114.704,23.78260387,
114.774,23.8009042,
114.774,23.76431653,
114.774,23.14287141,
114.774,22.73348031,
114.774,22.75274417,
114.774,22.71687207,
114.774,22.91452541,
114.774,23.01136985,
114.791,23.01136985,
114.791,23.01136985,
114.791,23.35653215,
114.791,23.4290962,
114.841,23.4481404,
114.841,23.41260044,
114.841,22.82457882,
114.841,22.59053705,
114.881,22.62999956,
114.881,22.55952028,
114.881,23.20915882,
114.881,23.6477731,
114.914,23.66813495,
114.914,23.63274432,
114.921,24.73987001,
114.921,25.20410984,
114.921,25.20410984,
114.921,25.20410984,
114.921,25.20410984,
114.921,25.20410984,
114.984,25.24497488,
114.984,25.17477084,
114.984,24.75849971,
114.984,24.63411951,
115.014,24.65680041,
115.014,24.62231301,
115.014,24.38528859,
115.014,24.28227208,
115.034,24.30674449,
115.034,24.27292553,
115.034,24.70390613,
115.034,24.83946372,
115.104,24.86576035,
115.104,24.83280323,
115.104,24.88267016,
115.104,24.89598333,
115.121,24.92403879,
115.121,24.89184478,
115.121,25.05209557,
115.121,25.10526928,
115.124,25.13506469,
115.124,25.10368181,
115.141,25.87741766,
115.141,26.28031237,
115.154,26.31169416,
115.154,26.28085135,
115.154,26.61471825,
115.154,26.66962019,
115.194,26.70276152,
115.194,26.67297346,
115.194,26.62444743,
115.194,26.55330534,
115.251,26.58814148,
115.251,26.5593456,
115.251,25.97157704,
115.251,25.81345225,
115.284,25.8497752,
115.284,25.82164663,
115.284,26.01777776,
115.284,26.03218406,
115.314,26.07015344,
115.314,26.04310178,
115.314,26.07621502,
115.314,26.05011584,
115.351,26.08966193,
115.351,26.06364046,
115.351,26.32122307,
115.351,26.4913995,
115.384,26.4913995,
115.384,26.4913995,
115.384,26.42764065,
115.384,26.33682777,
115.404,26.42024609,
